919	31553	4471956.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Colon (rectum)	64033900	424944	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	150.688	0.999	17.11	
920	31554	4471957.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Stool	206272599	1408777	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	146.42	5.808	35.252	
921	31555	4471958.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Colon (rectum)	189635469	1305935	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	145.21	1.601	26.417	
922	31556	4471959.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Duodenum	137199384	879898	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	155.926	3.19	9.57	
923	31557	4471960.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Colon (transverse)	116068892	806472	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	143.922	4.501	37.478	
924	31558	4471961.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Duodenum	155386305	1006884	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	154.324	2.405	16.648	
925	31559	4471962.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Colon (rectum)	172273950	1195591	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	144.091	1.282	11.065	
926	31560	4471963.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Mouth (tongue)	115801079	749110	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	154.585	5.131	30.703	
927	31561	4471964.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Duodenum	138117187	905619	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	152.511	4.715	26.746	
928	31562	4471965.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Mouth (left supra-gingival plaque)	136205008	928856	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	146.637	4.7	23.296	
929	31563	4471966.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M),  Stool	147499797	1063904	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	138.64	4.187	26.761	
930	31565	4471968.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Mouth (left sub-gingival plaque)	105547259	712873	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	148.059	5.929	30.691	
931	31566	4471969.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Stool	135445073	985754	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	137.403	4.497	33.818	
932	31567	4471970.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Mouth (tongue)	148004424	976495	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	151.567	5.331	27.903	
933	31568	4471971.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Colon (sigmoid)	121722480	852442	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	142.793	0.824	9.971	
934	31569	4471972.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Colon (transverse)	178535449	1239858	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	143.997	1.524	12.953	
935	31570	4471973.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Mouth (tongue)	133732950	865725	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	154.475	4.458	23.271	
936	31571	4471974.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Mouth (left supra-gingival plaque)	150420029	995946	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	151.032	2.942	24.104	
937	31572	4471975.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Mouth (left sub-gingival plaque)	134798050	892482	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	151.037	4.979	31.651	
938	31573	4471976.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Colon (sigmoid)	136521618	947940	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	144.019	3.038	35.434	
939	31575	4471978.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Mouth (right sub-gingival plaque)	52842523	338944	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	155.903	1.745	4.584	
940	31576	4471979.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Mouth (left supra-gingival plaque)	64620869	421279	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	153.392	6.844	44.284	
941	31577	4471980.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Stomach (gastric body)	72482523	466105	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	155.507	1.875	3.097	
942	31578	4471981.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Stomach (gastric antrum)	57605625	358061	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	160.882	0.573	1.162	
943	31579	4471982.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Colon (sigmoid)	108585919	738341	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	147.067	2.935	18.108	
944	31580	4471983.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Stomach (gastric antrum)	40962808	269779	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	151.838	0.626	1.258	
945	31581	4471984.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Mouth (right sub-gingival plaque)	36511098	243717	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	149.809	6.125	38.976	
946	31582	4471985.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Stomach (gastric body)	54771618	405549	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	135.055	0.096	1.01	
947	31583	4471986.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Mouth (right sub-gingival plaque)	62411928	417865	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	149.359	6.339	28.682	
948	31584	4471987.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Mouth (tongue)	60368046	390262	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	154.686	6.44	28.21	
949	31585	4471988.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Stomach (gastric body)	77941880	505693	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	154.129	3.756	15.964	
950	31586	4471989.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Stool	76674907	564162	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	135.909	4.565	32.127	
951	31587	4471990.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Stomach (gastric antrum)	96707733	607152	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	159.281	0.141	2.107	
952	31588	4471991.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Colon (transverse)	99518680	678894	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	146.589	3.588	16.149	
953	31589	4471992.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Mouth (left sub-gingival plaque)	61913084	406422	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	152.337	5.013	39.239	
954	31590	4471993.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Mouth (right sub-gingival plaque)	86624996	580927	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	149.115	6.587	28.337	
955	31591	4471994.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Mouth (right supra-gingival plaque)	73046283	494229	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	147.798	6.775	40.413	
956	31592	4471995.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Colon (rectum)	86584114	589654	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	146.839	0.63	13.838	
957	31593	4471996.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Duodenum	81038119	551726	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	146.881	1.072	7.685	
958	31594	4471997.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Mouth (right supra-gingival plaque)	44916175	281634	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	159.484	0.565	6.442	
959	31595	4471998.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Mouth (right supra-gingival plaque)	74210802	489144	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	151.716	4.981	42.526	
960	31703	4472106.3	Human Microbiome Project (HMP)	SRR059320	1692901602	16761402	terrestrial biome	human-associated habitat	mucus	human-vaginal	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	15.13	80.357	
961	31704	4472107.3	Human Microbiome Project (HMP)	SRR059321	1632292512	16161312	terrestrial biome	human-associated habitat	mucus	human-vaginal	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	15.768	84.139	
962	31705	4472108.3	Human Microbiome Project (HMP)	SRR059322	3332039187	32990487	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	16.727	272.734	
963	31706	4472109.3	Human Microbiome Project (HMP)	SRR059323	3307396197	32746497	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	15.774	277.09	
964	31707	4472110.3	Human Microbiome Project (HMP)	SRR059324	877506079	8688179	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	23.457	61.485	
965	31708	4472111.3	Human Microbiome Project (HMP)	SRR059325	888132693	8793393	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	23.604	61.977	
966	31709	4472112.3	Human Microbiome Project (HMP)	SRR059326	2323813858	23008058	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	19.241	268.472	
967	31710	4472113.3	Human Microbiome Project (HMP)	SRR059327	2366735727	23433027	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	18.351	267.137	
968	31711	4472114.3	Human Microbiome Project (HMP)	SRR059328	2516416919	24915019	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	5.992	242.147	
969	31712	4472115.3	Human Microbiome Project (HMP)	SRR059329	2504044015	24792515	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	7.248	227.714	
970	31713	4472116.3	Human Microbiome Project (HMP)	SRR059330	7288508955	72163455	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	5.075	75.357	
971	31714	4472117.3	Human Microbiome Project (HMP)	SRR059331	7240109452	71684252	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	4.521	74.525	
972	31715	4472118.3	Human Microbiome Project (HMP)	SRR059332	718938200	7118200	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	17.199	219.362	
973	31716	4472119.3	Human Microbiome Project (HMP)	SRR059333	733512096	7262496	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	16.657	223.904	
974	31717	4472120.3	Human Microbiome Project (HMP)	SRR059334	2768556753	27411453	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	11.109	54.472	
975	31718	4472121.3	Human Microbiome Project (HMP)	SRR059335	2714400654	26875254	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	5.507	56.417	
976	31719	4472122.3	Human Microbiome Project (HMP)	SRR059336	2271816634	22493234	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	16.323	290.82	
977	31720	4472123.3	Human Microbiome Project (HMP)	SRR059337	2288224387	22655687	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	5.203	313.046	
978	31721	4472124.3	Human Microbiome Project (HMP)	SRR059338	6880566521	68124421	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	1.444	69.096	
979	31722	4472125.3	Human Microbiome Project (HMP)	SRR059339	6888735906	68205306	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	9.493	68.684	
980	31723	4472126.3	Human Microbiome Project (HMP)	SRR059340	2641347960	26151960	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	3.895	491.339	
981	31724	4472127.3	Human Microbiome Project (HMP)	SRR059341	2632727509	26066609	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	3.514	495.453	
982	31725	4472128.3	Human Microbiome Project (HMP)	SRR059342	7114870967	70444267	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	5.086	182.437	
983	31726	4472129.3	Human Microbiome Project (HMP)	SRR059343	7106755617	70363917	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	1.192	184.777	
984	31727	4472130.3	Human Microbiome Project (HMP)	SRR059344	8322742390	82403390	terrestrial biome	human-associated habitat	feces	human-gut	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	2.84	54.116	
985	31728	4472131.3	Human Microbiome Project (HMP)	SRR059345	8367175926	82843326	terrestrial biome	human-associated habitat	feces	human-gut	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	3.217	54.528	
986	31729	4472132.3	Human Microbiome Project (HMP)	SRR059346	7555254702	74804502	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	2.076	24.178	
987	31730	4472133.3	Human Microbiome Project (HMP)	SRR059347	7491448558	74172758	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	2.391	24.33	
988	31731	4472134.3	Human Microbiome Project (HMP)	SRR059348	886948771	8781671	terrestrial biome	human-associated habitat	mucus	human-vaginal	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	3.647	206.557	
989	31732	4472135.3	Human Microbiome Project (HMP)	SRR059349	924767110	9156110	terrestrial biome	human-associated habitat	mucus	human-vaginal	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	3.864	208.691	
990	31733	4472136.3	Human Microbiome Project (HMP)	SRR059350	7877359761	77993661	terrestrial biome	human-associated habitat	feces	human-gut	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	2.671	165.022	
991	31734	4472137.3	Human Microbiome Project (HMP)	SRR059351	7819055491	77416391	terrestrial biome	human-associated habitat	feces	human-gut	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	2.181	163.329	
992	31735	4472138.3	Human Microbiome Project (HMP)	SRR059352	7049527098	69797298	terrestrial biome	human-associated habitat	feces	human-gut	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	2.536	77.663	
993	31736	4472139.3	Human Microbiome Project (HMP)	SRR059353	7093227172	70229972	terrestrial biome	human-associated habitat	feces	human-gut	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	4.09	75.41	
994	31737	4472140.3	Human Microbiome Project (HMP)	SRR059354	6916996716	68485116	terrestrial biome	human-associated habitat	feces	human-gut	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	4.261	90.669	
995	31738	4472141.3	Human Microbiome Project (HMP)	SRR059355	6859078165	67911665	terrestrial biome	human-associated habitat	feces	human-gut	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	2.993	92.68	
996	31739	4472142.3	Human Microbiome Project (HMP)	SRR059356	6790464522	67232322	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	1.912	182.521	
997	31740	4472143.3	Human Microbiome Project (HMP)	SRR059357	6790279692	67230492	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	1.967	182.892	
998	31741	4472144.3	Human Microbiome Project (HMP)	SRR059358	1518290580	15032580	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	6.822	57.18	
999	31742	4472145.3	Human Microbiome Project (HMP)	SRR059359	1508362078	14934278	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	7.118	56.992	
1000	31743	4472146.3	Human Microbiome Project (HMP)	SRR059360	6221435168	61598368	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	3.989	350.714	
1001	31744	4472147.3	Human Microbiome Project (HMP)	SRR059361	6178902654	61177254	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	5.618	342.391	
1002	31745	4472148.3	Human Microbiome Project (HMP)	SRR059362	5114465472	50638272	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	10.806	333.679	
1003	31746	4472149.3	Human Microbiome Project (HMP)	SRR059363	5141196435	50902935	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	11.085	333.69	
1004	31747	4472150.3	Human Microbiome Project (HMP)	SRR059364	208583685	2065185	terrestrial biome	human-associated habitat	organic material	human-skin	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	14.851	104.453	
1005	31748	4472151.3	Human Microbiome Project (HMP)	SRR059365	194738100	1928100	terrestrial biome	human-associated habitat	organic material	human-skin	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	13.287	103.025	
1006	31749	4472152.3	Human Microbiome Project (HMP)	SRR059366	6722713823	66561523	terrestrial biome	human-associated habitat	feces	human-gut	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	3.753	41.92	
1007	31750	4472153.3	Human Microbiome Project (HMP)	SRR059367	6769196548	67021748	terrestrial biome	human-associated habitat	feces	human-gut	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	4.288	41.444	
1008	31751	4472154.3	Human Microbiome Project (HMP)	SRR059368	982201063	9724763	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	11.314	184.666	
1009	31752	4472155.3	Human Microbiome Project (HMP)	SRR059369	953280016	9438416	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	13.996	184.312	
1010	31753	4472156.3	Human Microbiome Project (HMP)	SRR059370	2053423627	20330927	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	5.565	333.31	
1011	31754	4472157.3	Human Microbiome Project (HMP)	SRR059371	2044501287	20242587	terrestrial biome	human-associated habitat	mucus	human-oral	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	5.75	337.374	
1012	31755	4472158.3	Human Microbiome Project (HMP)	SRR059372	7699273228	76230428	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	2.7	72.346	
1013	31756	4472159.3	Human Microbiome Project (HMP)	SRR059373	7685606312	76095112	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	1.624	73.574	
1014	31757	4472160.3	Human Microbiome Project (HMP)	SRR059374	7097449780	70271780	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	3.775	295.047	
1015	31758	4472161.3	Human Microbiome Project (HMP)	SRR059375	807754469	7997569	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	2.092	196.524	
1016	31759	4472162.3	Human Microbiome Project (HMP)	SRR059376	261572325	2589825	terrestrial biome	human-associated habitat	organic material	human-skin	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	6.854	280.719	
1017	31760	4472163.3	Human Microbiome Project (HMP)	SRR059377	256222759	2536859	terrestrial biome	human-associated habitat	organic material	human-skin	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	11.128	284.284	
1018	31761	4472164.3	Human Microbiome Project (HMP)	SRR059378	6303978226	62415626	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	0.955	80.212	
1019	31762	4472165.3	Human Microbiome Project (HMP)	SRR059379	6202582407	61411707	terrestrial biome	human-associated habitat	feces	human-gut	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	1.027	80.609	
1020	31763	4472166.3	Human Microbiome Project (HMP)	SRR059380	5075969120	50257120	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	2.221	276.122	
1021	31764	4472167.3	Human Microbiome Project (HMP)	SRR059381	5102217101	50517001	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	1.935	276.859	
1022	31765	4472168.3	Human Microbiome Project (HMP)	SRR059382	806386828	7984028	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	10.803	49.487	
1023	31766	4472169.3	Human Microbiome Project (HMP)	SRR059383	802088773	7941473	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	10.707	48.814	
1024	31767	4472170.3	Human Microbiome Project (HMP)	SRR059384	887657892	8788692	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	10.009	112.8	
1025	31768	4472171.3	Human Microbiome Project (HMP)	SRR059385	873952293	8652993	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	11.495	110.683	
1026	31769	4472172.3	Human Microbiome Project (HMP)	SRR059386	213109798	2109998	terrestrial biome	human-associated habitat	organic material	human-skin	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	14.526	173.27	
1027	31770	4472173.3	Human Microbiome Project (HMP)	SRR059403	5605886527	55503827	terrestrial biome	human-associated habitat	mucus	human-oral	healthy	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	6.167	303.928	
1028	31771	4472174.3	Human Microbiome Project (HMP)	SRR059404	380810602	3770402	terrestrial biome	human-associated habitat	organic material	human-skin	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	14.478	198.352	
1029	31772	4472175.3	Human Microbiome Project (HMP)	SRR059405	382704049	3789149	terrestrial biome	human-associated habitat	organic material	human-skin	unknown	WGS	 	 	unknown	 	United States of America	37.5	unknown	unknown	101	13.593	199.539	
